tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
253839,Álvaro Medrán,Central Midfield,https://www.transfermarkt.com/alvaro-medran/profil/spieler/253839,29,Spain,Al-Taawoun FC,Saudi Pro League,Saudi Arabia,Al-Ettifaq FC,Saudi Pro League,Saudi Arabia,"Jan 26, 2024",€4.50m
860812,Agustín Anello,Left Winger,https://www.transfermarkt.com/agustin-anello/profil/spieler/860812,21,United States,Sparta Rotterdam,Eredivisie,Netherlands,SC Cambuur Leeuwarden,Keuken Kampioen Divisie,Netherlands,"Jan 26, 2024",€550k
569777,Alassane Ndao,Right Winger,https://www.transfermarkt.com/alassane-ndao/profil/spieler/569777,27,Senegal,Istanbulspor,Süper Lig,Turkey,Konyaspor,Süper Lig,Turkey,"Jan 26, 2024",€1.40m
226073,Ivo Grbic,Goalkeeper,https://www.transfermarkt.com/ivo-grbic/profil/spieler/226073,28,Croatia,Atlético de Madrid,LaLiga,Spain,Sheffield United,Premier League,England,"Jan 26, 2024",€3.50m
658531,Mohamed Diomande,Central Midfield,https://www.transfermarkt.com/mohamed-diomande/profil/spieler/658531,22,Cote d'Ivoire,FC Nordsjaelland,Superliga,Denmark,Rangers FC,Premiership,Scotland,"Jan 26, 2024",€3.00m
547528,Artem Kontsevoy,Left Winger,https://www.transfermarkt.com/artem-kontsevoy/profil/spieler/547528,24,Belarus,BATE Borisov,Vysheyshaya Liga,Belarus,Ural Yekaterinburg,Premier Liga,Russia,"Jan 26, 2024",€600k
343273,Joni Montiel,Attacking Midfield,https://www.transfermarkt.com/joni-montiel/profil/spieler/343273,25,Spain,Rayo Vallecano,LaLiga,Spain,Burgos CF,LaLiga2,Spain,"Jan 26, 2024",€2.00m
168157,Leander Dendoncker,Defensive Midfield,https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157,28,Belgium,Aston Villa,Premier League,England,SSC Napoli,Serie A,Italy,"Jan 26, 2024",€11.00m
351749,Kalvin Phillips,Defensive Midfield,https://www.transfermarkt.com/kalvin-phillips/profil/spieler/351749,28,England,Manchester City,Premier League,England,West Ham United,Premier League,England,"Jan 26, 2024",€28.00m
243725,Olivier Kemen,Central Midfield,https://www.transfermarkt.com/olivier-kemen/profil/spieler/243725,27,Cameroon,Kayserispor,Süper Lig,Turkey,Without ClubWithout Club,No league,No country,"Jan 26, 2024",€2.40m
355641,Mounir Chouiar,Left Winger,https://www.transfermarkt.com/mounir-chouiar/profil/spieler/355641,25,France,Ludogorets Razgrad,efbet Liga,Bulgaria,Amiens SC,Ligue 2,France,"Jan 26, 2024",€2.50m
288240,Igor Konovalov,Central Midfield,https://www.transfermarkt.com/igor-konovalov/profil/spieler/288240,27,Russia,Rubin Kazan,Premier Liga,Russia,SKA Khabarovsk,1.Division,Russia,"Jan 26, 2024",€500k
225055,Jean-Pierre Nsame,Centre-Forward,https://www.transfermarkt.com/jean-pierre-nsame/profil/spieler/225055,30,Cameroon,BSC Young Boys,Super League,Switzerland,Como 1907,Serie B,Italy,"Jan 26, 2024",€3.00m
1086636,Gabriel Moscardo,Defensive Midfield,https://www.transfermarkt.com/gabriel-moscardo/profil/spieler/1086636,18,Brazil,Paris Saint-Germain,Ligue 1,France,Sport Club Corinthians Paulista,Série A,Brazil,"Jan 26, 2024",€15.00m
994536,Claudio Echeverri,Attacking Midfield,https://www.transfermarkt.com/claudio-echeverri/profil/spieler/994536,18,Argentina,Manchester City,Premier League,England,CA River Plate,Liga Profesional,Argentina,"Jan 26, 2024",€12.00m
118022,Younès Belhanda,Attacking Midfield,https://www.transfermarkt.com/younes-belhanda/profil/spieler/118022,33,Morocco,Adana Demirspor,Süper Lig,Turkey,Al-Shamal SC,Stars League,Qatar,"Jan 26, 2024",€1.70m
