tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
546176,Brian Oddei,Right Winger,https://www.transfermarkt.com/brian-oddei/profil/spieler/546176,21,Ghana,NK Rudes,SuperSport HNL,Croatia,DAC Dunajska Streda,Nike Liga,Slovakia,"Jan 31, 2024",€500k
707242,Badredine Bouanani,Right Winger,https://www.transfermarkt.com/badredine-bouanani/profil/spieler/707242,19,Algeria,OGC Nice,Ligue 1,France,FC Lorient,Ligue 1,France,"Jan 31, 2024",€6.00m
678546,Mexx Meerdink,Centre-Forward,https://www.transfermarkt.com/mexx-meerdink/profil/spieler/678546,20,Netherlands,AZ Alkmaar,Eredivisie,Netherlands,Vitesse Arnhem,Eredivisie,Netherlands,"Jan 31, 2024",€1.00m
274536,Jaloliddin Masharipov,Left Winger,https://www.transfermarkt.com/jaloliddin-masharipov/profil/spieler/274536,30,Uzbekistan,Panserraikos,Super League 1,Greece,Without ClubWithout Club,No league,No country,"Jan 31, 2024",€1.50m
744074,Rafael Fernandes,Centre-Back,https://www.transfermarkt.com/rafael-fernandes/profil/spieler/744074,21,Portugal,FC Arouca,Liga Portugal,Portugal,LOSC Lille,Ligue 1,France,"Jan 31, 2024",€700k
480975,Allahyar Sayyadmanesh,Right Winger,https://www.transfermarkt.com/allahyar-sayyadmanesh/profil/spieler/480975,22,Iran,Hull City,Championship,England,KVC Westerlo,Jupiler Pro League,Belgium,"Jan 31, 2024",€2.50m
401521,Braian Cufré,Left-Back,https://www.transfermarkt.com/braian-cufre/profil/spieler/401521,27,Argentina,RCD Mallorca,LaLiga,Spain,Without ClubWithout Club,No league,No country,"Jan 31, 2024",€1.50m
207877,Ruslan Malinovskyi,Attacking Midfield,https://www.transfermarkt.com/ruslan-malinovskyi/profil/spieler/207877,30,Ukraine,Olympique Marseille,Ligue 1,France,Genoa CFC,Serie A,Italy,"Jan 31, 2024",€10.00m
569375,Koba Koindredi,Central Midfield,https://www.transfermarkt.com/koba-koindredi/profil/spieler/569375,22,France,GD Estoril Praia,Liga Portugal,Portugal,Sporting CP,Liga Portugal,Portugal,"Jan 31, 2024",€800k
282615,Mete Demir,Right Winger,https://www.transfermarkt.com/mete-demir/profil/spieler/282615,25,Turkey,Eyüpspor,1.Lig,Turkey,PAS Giannina,Super League 1,Greece,"Jan 31, 2024",€500k
479589,Aliou Badji,Centre-Forward,https://www.transfermarkt.com/aliou-badji/profil/spieler/479589,26,Senegal,FC Girondins Bordeaux,Ligue 2,France,Gaziantep FK,Süper Lig,Turkey,"Jan 31, 2024",€1.20m
66923,Luke Freeman,Attacking Midfield,https://www.transfermarkt.com/luke-freeman/profil/spieler/66923,31,England,Without ClubWithout Club,No league,No country,Barnet FC,National League,England,"Jan 31, 2024",€500k
288496,Boschilia,Attacking Midfield,https://www.transfermarkt.com/boschilia/profil/spieler/288496,27,Brazil,Coritiba Foot Ball Club,Série B,Brazil,ETO FC Győr ,NB II.,Hungary,"Jan 31, 2024",€1.70m
470390,Edwuin Cetré,Right Winger,https://www.transfermarkt.com/edwuin-cetre/profil/spieler/470390,26,Colombia,Independiente Medellín,Liga Dimayor I,Colombia,Club Estudiantes de La Plata,Liga Profesional,Argentina,"Jan 31, 2024",€1.50m
475756,Aimen Bouguerra,Right-Back,https://www.transfermarkt.com/aimen-bouguerra/profil/spieler/475756,27,Algeria,CR Belouizdad,Ligue Professionnelle 1,Algeria,CS Constantine,Ligue Professionnelle 1,Algeria,"Jan 31, 2024",€500k
565818,Martín Rea,Centre-Back,https://www.transfermarkt.com/martin-rea/profil/spieler/565818,26,Uruguay,Danubio FC,Primera División Apertura,Uruguay,Goiás EC,Série B,Brazil,"Jan 31, 2024",€700k
750487,Mootez Zaddem,Central Midfield,https://www.transfermarkt.com/mootez-zaddem/profil/spieler/750487,23,Tunisia,Esperance Tunis,Ligue I Pro,Tunisia,El Masry SC,Premier League,Egypt,"Jan 31, 2024",€500k
547812,Andres Dumitrescu,Left-Back,https://www.transfermarkt.com/andres-dumitrescu/profil/spieler/547812,22,Romania,SK Slavia Prague,Fortuna Liga,Czech Republic,Sepsi OSK Sf. Gheorghe,SuperLiga,Romania,"Jan 31, 2024",€850k
209686,Ahmet Arslan,Attacking Midfield,https://www.transfermarkt.com/ahmet-arslan/profil/spieler/209686,29,Germany,1.FC Magdeburg,2. Bundesliga,Germany,SG Dynamo Dresden,3. Liga,Germany,"Jan 31, 2024",€600k
215649,Mirko Maric,Centre-Forward,https://www.transfermarkt.com/mirko-maric/profil/spieler/215649,28,Croatia,AC Monza,Serie A,Italy,HNK Rijeka,SuperSport HNL,Croatia,"Jan 31, 2024",€800k
66362,Abdallah Said,Attacking Midfield,https://www.transfermarkt.com/abdallah-said/profil/spieler/66362,38,Egypt,Pyramids FC,Premier League,Egypt,Zamalek SC,Premier League,Egypt,"Jan 31, 2024",€500k
670717,Dário Essugo,Defensive Midfield,https://www.transfermarkt.com/dario-essugo/profil/spieler/670717,18,Portugal,Sporting CP,Liga Portugal,Portugal,GD Chaves,Liga Portugal,Portugal,"Jan 31, 2024",€2.00m
469949,Noah Katterbach,Left-Back,https://www.transfermarkt.com/noah-katterbach/profil/spieler/469949,22,Germany,1.FC Köln,Bundesliga,Germany,Hamburger SV,2. Bundesliga,Germany,"Jan 31, 2024",€800k
723485,Léandre Kuavita,Central Midfield,https://www.transfermarkt.com/leandre-kuavita/profil/spieler/723485,19,Belgium,Standard Liège,Jupiler Pro League,Belgium,Standard de Liège 16 FC,Challenger Pro League,Belgium,"Jan 31, 2024",€500k
455662,Abdenego Nankishi,Left Winger,https://www.transfermarkt.com/abdenego-nankishi/profil/spieler/455662,21,Germany,SV Werder Bremen,Bundesliga,Germany,TSV 1860 Munich,3. Liga,Germany,"Jan 31, 2024",€500k
470422,Triantafyllos Pasalidis,Centre-Back,https://www.transfermarkt.com/triantafyllos-pasalidis/profil/spieler/470422,27,Greece,OFI Crete FC,Super League 1,Greece,US Salernitana 1919,Serie A,Italy,"Jan 31, 2024",€500k
404969,Filippo Nardi,Central Midfield,https://www.transfermarkt.com/filippo-nardi/profil/spieler/404969,25,Italy,US Cremonese,Serie B,Italy,Benevento Calcio,Serie C - C,Italy,"Jan 31, 2024",€500k
497543,David Duris,Left Winger,https://www.transfermarkt.com/david-duris/profil/spieler/497543,24,Slovakia,MSK Zilina,Nike Liga,Slovakia,Ascoli Calcio,Serie B,Italy,"Jan 31, 2024",€750k
157501,M'Baye Niang,Centre-Forward,https://www.transfermarkt.com/mbaye-niang/profil/spieler/157501,29,Senegal,Adana Demirspor,Süper Lig,Turkey,FC Empoli,Serie A,Italy,"Jan 31, 2024",€2.70m
325200,Jason Lokilo,Right Winger,https://www.transfermarkt.com/jason-lokilo/profil/spieler/325200,25,Belgium,Hull City,Championship,England,FC Vizela,Liga Portugal,Portugal,"Jan 31, 2024",€700k
322655,Flavius Daniliuc,Centre-Back,https://www.transfermarkt.com/flavius-daniliuc/profil/spieler/322655,22,Austria,US Salernitana 1919,Serie A,Italy,Red Bull Salzburg,Bundesliga,Austria,"Jan 31, 2024",€7.00m
630523,Martin Svidersky,Central Midfield,https://www.transfermarkt.com/martin-svidersky/profil/spieler/630523,21,Slovakia,UD Almería B,No league,Spain,Real Murcia CF,Primera Federación - Gr. II,Spain,"Jan 31, 2024",€500k
1067902,Sankara Karamoko,Centre-Forward,https://www.transfermarkt.com/sankara-karamoko/profil/spieler/1067902,20,Cote d'Ivoire,ASEC Mimosas,No league,Cote d'Ivoire,Wolfsberger AC,Bundesliga,Austria,"Jan 31, 2024",€500k
487829,Christian Dalle Mura,Centre-Back,https://www.transfermarkt.com/christian-dalle-mura/profil/spieler/487829,21,Italy,ACF Fiorentina,Serie A,Italy,Ternana Calcio,Serie B,Italy,"Jan 31, 2024",€1.00m
368559,Ádám Nagy,Defensive Midfield,https://www.transfermarkt.com/adam-nagy/profil/spieler/368559,28,Hungary,Pisa Sporting Club,Serie B,Italy,Spezia Calcio,Serie B,Italy,"Jan 31, 2024",€1.00m
149498,Gabriel Paulista,Centre-Back,https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498,33,Brazil,Valencia CF,LaLiga,Spain,Atlético de Madrid,LaLiga,Spain,"Jan 31, 2024",€2.50m
881610,David Ankeye,Centre-Forward,https://www.transfermarkt.com/david-ankeye/profil/spieler/881610,21,Nigeria,FC Sheriff Tiraspol,Super Liga,Moldova,Genoa CFC,Serie A,Italy,"Jan 31, 2024",€1.00m
724957,Saba Khvadagiani,Centre-Back,https://www.transfermarkt.com/saba-khvadagiani/profil/spieler/724957,21,Georgia,Dinamo Tbilisi,Erovnuli Liga,Georgia,Maccabi Netanya,Ligat ha'Al,Israel,"Jan 31, 2024",€700k
710004,Peter Federico,Right Winger,https://www.transfermarkt.com/peter-federico/profil/spieler/710004,21,Dominican Republic,Real Madrid Castilla,Primera Federación - Gr. II,Spain,Valencia CF,LaLiga,Spain,"Jan 31, 2024",€1.00m
498529,Miguel Crespo,Central Midfield,https://www.transfermarkt.com/miguel-crespo/profil/spieler/498529,27,Portugal,Fenerbahce,Süper Lig,Turkey,Rayo Vallecano,LaLiga,Spain,"Jan 31, 2024",€6.00m
439456,Sebastian Grönning,Centre-Forward,https://www.transfermarkt.com/sebastian-gronning/profil/spieler/439456,26,Denmark,CD Castellón,Primera Federación - Gr. II,Spain,FC Ingolstadt 04,3. Liga,Germany,"Jan 31, 2024",€500k
445126,Emanuele Valeri,Left-Back,https://www.transfermarkt.com/emanuele-valeri/profil/spieler/445126,25,Italy,US Cremonese,Serie B,Italy,Frosinone Calcio,Serie A,Italy,"Jan 31, 2024",€2.30m
652996,Said Hamulic,Centre-Forward,https://www.transfermarkt.com/said-hamulic/profil/spieler/652996,23,Bosnia-Herzegovina,FC Toulouse,Ligue 1,France,Lokomotiv Moscow,Premier Liga,Russia,"Jan 31, 2024",€1.00m
133838,Karim Ansarifard,Centre-Forward,https://www.transfermarkt.com/karim-ansarifard/profil/spieler/133838,33,Iran,Omonia Nicosia,Protathlima Cyta,Cyprus,Aris Thessaloniki,Super League 1,Greece,"Jan 31, 2024",€700k
211845,Yonas Malede,Centre-Forward,https://www.transfermarkt.com/yonas-malede/profil/spieler/211845,24,Israel,KV Mechelen,Jupiler Pro League,Belgium,Maccabi Tel Aviv,Ligat ha'Al,Israel,"Jan 31, 2024",€500k
245078,Nemanja Radonjic,Left Winger,https://www.transfermarkt.com/nemanja-radonjic/profil/spieler/245078,27,Serbia,Torino FC,Serie A,Italy,RCD Mallorca,LaLiga,Spain,"Jan 31, 2024",€3.00m
477274,Nikolas Agrafiotis,Centre-Forward,https://www.transfermarkt.com/nikolas-agrafiotis/profil/spieler/477274,23,Serbia,Excelsior Rotterdam,Eredivisie,Netherlands,SV Wehen Wiesbaden,2. Bundesliga,Germany,"Jan 31, 2024",€750k
662396,Al-Sanousi Al-Hadi,Left Winger,https://www.transfermarkt.com/al-sanousi-al-hadi/profil/spieler/662396,29,Libya,Emirates Club,UAE Pro League,United Arab Emirates,Al-Salmiya SC,No league,Kuwait,"Jan 31, 2024",€500k
854454,Omar Campos,Left-Back,https://www.transfermarkt.com/omar-campos/profil/spieler/854454,21,Mexico,Santos Laguna,Liga MX Apertura,Mexico,Los Angeles FC,MLS,United States,"Jan 31, 2024",€5.00m
483362,Anthony Contreras,Centre-Forward,https://www.transfermarkt.com/anthony-contreras/profil/spieler/483362,24,Costa Rica,Riga FC,Virsliga,Latvia,Pafos FC,Protathlima Cyta,Cyprus,"Jan 31, 2024",€700k
371002,Stipe Radic,Centre-Back,https://www.transfermarkt.com/stipe-radic/profil/spieler/371002,23,Croatia,HSK Zrinjski Mostar,Premijer Liga,Bosnia-Herzegovina,Viborg FF,Superliga,Denmark,"Jan 31, 2024",€800k
703321,Gabriel Pec,Right Winger,https://www.transfermarkt.com/gabriel-pec/profil/spieler/703321,22,Brazil,Clube de Regatas Vasco da Gama,Série A,Brazil,Los Angeles Galaxy,MLS,United States,"Jan 31, 2024",€6.00m
