tm_id,player_name,player_position,player_details,player_age,player_nationality,team_left,league_left,country_previous,team_joined,league_joined,country_current,transf_date,market_value
315095,Abou Kanté,Centre-Forward,https://www.transfermarkt.com/abou-kante/profil/spieler/315095,29,The Gambia,SD Huesca,LaLiga2,Spain,Without ClubWithout Club,No league,No country,"Jan 29, 2024",€500k
288248,Denis Will Poha,Central Midfield,https://www.transfermarkt.com/denis-will-poha/profil/spieler/288248,26,France,FC Sion,Challenge League,Switzerland,Quevilly - Rouen Métropole,Ligue 2,France,"Jan 29, 2024",€600k
374040,Vincent Marchetti,Central Midfield,https://www.transfermarkt.com/vincent-marchetti/profil/spieler/374040,26,France,AC Ajaccio,Ligue 2,France,Paris FC,Ligue 2,France,"Jan 29, 2024",€2.00m
569349,Frederik Winther,Centre-Back,https://www.transfermarkt.com/frederik-winther/profil/spieler/569349,23,Denmark,FC Augsburg,Bundesliga,Germany,GD Estoril Praia,Liga Portugal,Portugal,"Jan 29, 2024",€800k
227015,Toni Datkovic,Centre-Back,https://www.transfermarkt.com/toni-datkovic/profil/spieler/227015,30,Croatia,Albacete Balompié,LaLiga2,Spain,Without ClubWithout Club,No league,No country,"Jan 29, 2024",€500k
929876,Momodou Lamin Sonko,Left Winger,https://www.transfermarkt.com/momodou-lamin-sonko/profil/spieler/929876,18,Sweden,BK Häcken,Allsvenskan,Sweden,KAA Gent,Jupiler Pro League,Belgium,"Jan 29, 2024",€4.00m
457673,Gabriel Strefezza,Right Winger,https://www.transfermarkt.com/gabriel-strefezza/profil/spieler/457673,26,Brazil,US Lecce,Serie A,Italy,Como 1907,Serie B,Italy,"Jan 29, 2024",€8.00m
541287,Dominik Yankov,Attacking Midfield,https://www.transfermarkt.com/dominik-yankov/profil/spieler/541287,23,Bulgaria,Ludogorets Razgrad,efbet Liga,Bulgaria,CF Montréal,MLS,Canada,"Jan 29, 2024",€1.50m
662415,Vladislav Morozov,Centre-Forward,https://www.transfermarkt.com/vladislav-morozov/profil/spieler/662415,23,Belarus,Dinamo Minsk,Vysheyshaya Liga,Belarus,FC Arouca,Liga Portugal,Portugal,"Jan 29, 2024",€900k
633652,Calvin Ramsay,Right-Back,https://www.transfermarkt.com/calvin-ramsay/profil/spieler/633652,20,Scotland,Liverpool FC,Premier League,England,Bolton Wanderers,League One,England,"Jan 29, 2024",€4.00m
289587,Aaron Leya Iseka,Centre-Forward,https://www.transfermarkt.com/aaron-leya-iseka/profil/spieler/289587,26,Belgium,Barnsley FC,League One,England,OFI Crete FC,Super League 1,Greece,"Jan 29, 2024",€600k
645173,Manfred Ugalde,Centre-Forward,https://www.transfermarkt.com/manfred-ugalde/profil/spieler/645173,21,Costa Rica,Twente Enschede FC,Eredivisie,Netherlands,Spartak Moscow,Premier Liga,Russia,"Jan 29, 2024",€5.00m
425865,Callum Lang,Right Winger,https://www.transfermarkt.com/callum-lang/profil/spieler/425865,25,England,Wigan Athletic,League One,England,Portsmouth FC,League One,England,"Jan 29, 2024",€900k
163086,Cristiano Piccini,Centre-Back,https://www.transfermarkt.com/cristiano-piccini/profil/spieler/163086,31,Italy,1.FC Magdeburg,2. Bundesliga,Germany,Without ClubWithout Club,No league,No country,"Jan 29, 2024",€750k
573981,Cemali Sertel,Left-Back,https://www.transfermarkt.com/cemali-sertel/profil/spieler/573981,24,Turkey,Basaksehir FK,Süper Lig,Turkey,Hatayspor,Süper Lig,Turkey,"Jan 29, 2024",€1.20m
342820,Rubin Hebaj,Centre-Forward,https://www.transfermarkt.com/rubin-hebaj/profil/spieler/342820,25,Albania,FK Andijon,Superliga,Uzbekistan,Without ClubWithout Club,No league,No country,"Jan 29, 2024",€550k
407850,Oussama Belatrèche,Right Winger,https://www.transfermarkt.com/oussama-belatreche/profil/spieler/407850,28,Algeria,JS Saoura,Ligue Professionnelle 1,Algeria,USM Alger,Ligue Professionnelle 1,Algeria,"Jan 29, 2024",€500k
195882,Gonzalo Mastriani,Centre-Forward,https://www.transfermarkt.com/gonzalo-mastriani/profil/spieler/195882,30,Uruguay,América Futebol Clube (MG),Série B,Brazil,Club Athletico Paranaense,Série A,Brazil,"Jan 29, 2024",€1.50m
293169,Josip Brekalo,Left Winger,https://www.transfermarkt.com/josip-brekalo/profil/spieler/293169,25,Croatia,ACF Fiorentina,Serie A,Italy,HNK Hajduk Split,SuperSport HNL,Croatia,"Jan 29, 2024",€4.50m
559998,Gabriel Kobylak,Goalkeeper,https://www.transfermarkt.com/gabriel-kobylak/profil/spieler/559998,21,Poland,Legia Warszawa,Ekstraklasa,Poland,Radomiak Radom,Ekstraklasa,Poland,"Jan 29, 2024",€600k
862554,Ronald,Right Winger,https://www.transfermarkt.com/ronald/profil/spieler/862554,22,Brazil,GE Anápolis,No league,Brazil,Swansea City,Championship,Wales,"Jan 29, 2024",€1.20m
218247,Pengfei Xie,Right Winger,https://www.transfermarkt.com/pengfei-xie/profil/spieler/218247,30,China,Wuhan Three Towns,Super League,China,Shanghai Shenhua,Super League,China,"Jan 29, 2024",€500k
458715,Robson Bambu,Centre-Back,https://www.transfermarkt.com/robson-bambu/profil/spieler/458715,26,Brazil,OGC Nice,Ligue 1,France,FC Arouca,Liga Portugal,Portugal,"Jan 29, 2024",€2.20m
211325,Badou Ndiaye,Central Midfield,https://www.transfermarkt.com/badou-ndiaye/profil/spieler/211325,33,Senegal,Adana Demirspor,Süper Lig,Turkey,Without ClubWithout Club,No league,No country,"Jan 29, 2024",€1.00m
651005,Cher Ndour,Central Midfield,https://www.transfermarkt.com/cher-ndour/profil/spieler/651005,19,Italy,Paris Saint-Germain,Ligue 1,France,SC Braga,Liga Portugal,Portugal,"Jan 29, 2024",€4.00m
189839,Aleksandar Cavric,Right Winger,https://www.transfermarkt.com/aleksandar-cavric/profil/spieler/189839,29,Serbia,Slovan Bratislava,Nike Liga,Slovakia,Kashima Antlers,J1 League,Japan,"Jan 29, 2024",€2.00m
532495,Marlon Mustapha,Centre-Forward,https://www.transfermarkt.com/marlon-mustapha/profil/spieler/532495,22,Austria,Como 1907,Serie B,Italy,Fortuna Düsseldorf,2. Bundesliga,Germany,"Jan 29, 2024",€900k
448595,Saeid Mehri,Central Midfield,https://www.transfermarkt.com/saeid-mehri/profil/spieler/448595,25,Iran,Esteghlal FC,Persian Gulf Pro League,Iran,APOEL Nicosia,Protathlima Cyta,Cyprus,"Jan 29, 2024",€500k
290346,André Ferreira,Goalkeeper,https://www.transfermarkt.com/andre-ferreira/profil/spieler/290346,27,Portugal,Granada CF,LaLiga,Spain,Real Valladolid CF,LaLiga2,Spain,"Jan 29, 2024",€800k
320141,Çağlar Söyüncü,Centre-Back,https://www.transfermarkt.com/caglar-soyuncu/profil/spieler/320141,27,Turkey,Atlético de Madrid,LaLiga,Spain,Fenerbahce,Süper Lig,Turkey,"Jan 29, 2024",€12.00m
235275,Jordi Vanlerberghe,Centre-Back,https://www.transfermarkt.com/jordi-vanlerberghe/profil/spieler/235275,27,Belgium,KV Mechelen,Jupiler Pro League,Belgium,Bröndby IF,Superliga,Denmark,"Jan 29, 2024",€1.50m
249763,Evgeniy Shevchenko,Centre-Forward,https://www.transfermarkt.com/evgeniy-shevchenko/profil/spieler/249763,27,Belarus,Torpedo-BelAZ Zhodino,Vysheyshaya Liga,Belarus,Without ClubWithout Club,No league,No country,"Jan 29, 2024",€650k
606952,Juninho,Left-Back,https://www.transfermarkt.com/juninho/profil/spieler/606952,28,Brazil,Career break,No league,No country,Zorya Lugansk,Premier Liga,Ukraine,"Jan 29, 2024",€500k
309414,Frederik Børsting,Right Winger,https://www.transfermarkt.com/frederik-borsting/profil/spieler/309414,28,Denmark,SK Brann,Eliteserien,Norway,Vendsyssel FF,1.Division,Denmark,"Jan 29, 2024",€500k
175446,Jonny Otto,Left-Back,https://www.transfermarkt.com/jonny-otto/profil/spieler/175446,29,Spain,Wolverhampton Wanderers,Premier League,England,PAOK Thessaloniki,Super League 1,Greece,"Jan 29, 2024",€8.00m
553423,Alexis Rodríguez,Centre-Forward,https://www.transfermarkt.com/alexis-rodriguez/profil/spieler/553423,27,Argentina,Delfín SC,Serie A Primera Etapa,Ecuador,FC Ararat-Armenia ,Bardzraguyn khumb,Armenia,"Jan 29, 2024",€600k
